upd,R,ret,val,loss,pg,vf,ent,kl,cap,br,cap_rate,nt,coll
0,2.1130692770561446,21.746308024322758,0.007128918543457985,528.6226786149309,0.004184581117442576,1057.236988067627,3.3640017956495285,0.01727708524413174,117.0,98.0,0.5441860465116279,9.0,2.0
5,3.312694546372679,25.375194184705382,1.1758924722671509,553.0508543059404,-0.0006326630536932498,1106.1029739379883,3.349999651312828,0.003955276300075639,147.0,146.0,0.5017064846416383,6.0,3.0
10,3.0941870165695295,22.047059073537923,2.347661256790161,514.7619155677676,0.006790521991206333,1029.5102500915527,3.6858700960874557,0.015588432099320926,128.0,118.0,0.5203252032520326,3.0,3.0
15,2.2660740967923747,18.764740806166735,2.914006233215332,386.68212066632987,-0.0014635469269705936,773.3671684265137,3.749284490942955,0.00010983439096889924,117.0,115.0,0.5043103448275862,10.0,2.0
20,2.888973979640589,23.7548559703132,3.4150681495666504,480.504842795679,-0.0004272085934644565,961.0105400085449,3.7665523141622543,0.0013018961690249853,136.0,142.0,0.4892086330935252,1.0,2.0
25,2.857982466395772,24.378676292349745,4.203982353210449,531.5345852477767,-0.0017478363297414035,1063.072666168213,3.716411218047142,0.0024077473156012275,135.0,126.0,0.5172413793103449,4.0,5.0
30,3.0769588180013754,27.609602106018762,5.224206924438477,559.084447169269,-0.0021388292661868036,1118.1731719970703,3.6528011858463287,0.002268520234792959,138.0,130.0,0.5149253731343284,2.0,2.0
35,1.4420287651405512,18.98571059942686,5.132637023925781,442.75264598840295,-0.0017180252689286135,885.5087280273438,3.9945251494646072,-0.0008211977401515469,106.0,132.0,0.44537815126050423,6.0,2.0
40,1.6344052084285479,15.996697760685715,7.995999336242676,288.1297199219098,0.00012511905333667528,576.2591896057129,3.831087052822113,0.0017259820324397879,109.0,157.0,0.40977443609022557,4.0,4.0
45,2.994630398509033,24.237919850952096,10.455894470214844,446.0169996470213,-0.00215013325214386,892.0382995605469,3.9478808790445328,0.00735294449441426,143.0,130.0,0.5238095238095238,5.0,3.0
50,2.433798049850818,24.32748705136877,10.998512268066406,306.0063161687867,-0.0012540979369077832,612.0151405334473,3.858961522579193,-0.0016253030762527487,137.0,161.0,0.4597315436241611,8.0,4.0
55,1.6859995764527567,19.896670226255694,10.525749206542969,347.86206531374773,-0.0018320098606636748,695.7277946472168,4.041041478514671,0.0012524838839453878,105.0,131.0,0.4449152542372881,9.0,1.0
60,2.32011583764693,20.4011409002061,12.658812522888184,409.7967531577742,-0.001195679506054148,819.5958976745605,3.9424565583467484,0.0016429885572506464,133.0,153.0,0.46503496503496505,5.0,0.0
