upd,R,ret,val,loss,pg,vf,ent,kl,cap,br,cap_rate,nt,coll
1900,8.996856589073534,134.95941378914006,143.33522033691406,289.18812027464446,-0.0019651364273158833,578.3801708221436,5.326484858989716,0.001604291702278715,251.0,40.0,0.8625429553264605,3.0,0.0
1905,9.764026341191776,137.55159405074693,140.93247985839844,149.71627347251342,-0.00045855263306293637,299.43346405029297,5.461213290691376,0.0014391875035926205,274.0,46.0,0.85625,1.0,0.0
1910,7.76005542168822,114.26584406797349,131.14622497558594,586.2941800033441,-0.00020209199283272028,1172.5887641906738,5.375166028738022,0.001461120244130143,221.0,61.0,0.7836879432624113,0.0,0.0
1915,8.507420689839979,122.37153787609587,133.52471923828125,420.72499570657965,-0.0010804195189848542,841.4521522521973,5.393900662660599,-0.00010797864615597064,244.0,64.0,0.7922077922077922,0.0,0.0
1920,10.645977184254193,150.2086103259556,148.156494140625,59.15637281489035,-0.0020215218100929633,118.31678867340088,5.324460685253143,0.0029336126258385775,290.0,24.0,0.9235668789808917,2.0,0.0
1925,10.58403763899198,144.97127752790112,143.79995727539062,64.37277288400219,-0.002384710678597912,128.75031518936157,5.210555285215378,0.0024944765191321494,290.0,28.0,0.9119496855345912,3.0,0.0
1930,8.711897054954658,146.28824936000225,150.35365295410156,210.98635695509802,-0.003165263606206281,421.97904443740845,5.297571033239365,0.0026101333835413243,238.0,45.0,0.8409893992932862,0.0,0.0
1935,8.396665995197981,132.83292222836172,139.5616912841797,303.7000440999982,-0.0016637399676255882,607.4034156799316,5.341106474399567,-0.00012084745901574934,231.0,39.0,0.8555555555555555,0.0,0.0
1940,10.135039434558632,134.06695960175912,134.18267822265625,195.07493395038182,0.003753129916731268,390.1423616409302,5.158683210611343,0.02289639934679144,281.0,41.0,0.8726708074534162,0.0,0.0
1945,8.95385627223208,131.832690829412,135.12203979492188,177.85776014364092,-0.0005467411247082055,355.71661376953125,5.20164567232132,0.0024613614384634275,241.0,46.0,0.8397212543554007,0.0,0.0
1950,7.567405187679809,126.47976346112384,136.7261505126953,348.63409144306206,-0.005086832999950275,697.278356552124,5.332277476787567,0.004164753690929501,211.0,60.0,0.7785977859778598,1.0,0.0
1955,9.555675454645137,128.58050717936345,141.98016357421875,478.7650291742175,-0.0004413305432535708,957.5309410095215,5.149582743644714,0.004495909181969182,255.0,14.0,0.9479553903345725,0.0,0.0
1960,9.753686414495391,133.72670040526035,141.54776000976562,325.0034546352557,0.0006727672747501856,650.0055637359619,5.319797068834305,0.0014325066540550324,265.0,42.0,0.8631921824104235,0.0,0.0
1965,10.612257187160747,138.19937845580685,138.65892028808594,162.05210707573133,0.0014335909290821292,324.1013469696045,5.367641180753708,0.003336415606099763,286.0,24.0,0.9225806451612903,0.0,0.0
1970,9.670810648339263,131.19396771121393,136.99151611328125,306.93689204477414,-0.0021939156140433624,613.8781719207764,5.296571731567383,0.0015387371715860354,266.0,26.0,0.910958904109589,0.0,0.0
1975,9.91578264038312,136.16695692444728,140.10052490234375,231.66546044516144,-0.00036349130095914006,463.3316478729248,5.204794496297836,0.001390735011682409,270.0,27.0,0.9090909090909091,0.0,0.0
1980,6.8916197647675155,118.4803620715061,137.76861572265625,650.6298508416075,-0.00011017218639608473,1301.259922027588,5.340187609195709,0.00026313609009775973,193.0,74.0,0.7228464419475655,0.0,0.0
1985,9.072205293445947,132.14184704574305,139.7745361328125,461.14908206051405,-0.0008927624839998316,922.2999496459961,5.221017509698868,0.0006310945655343403,256.0,50.0,0.8366013071895425,0.0,0.0
1990,9.78311539507844,131.76672205245922,137.42184448242188,213.08040407620138,-0.0006553796702064574,426.16211891174316,5.223436653614044,0.00032767663196864305,269.0,45.0,0.856687898089172,0.0,0.0
1995,8.673169276843753,134.1880229993251,140.87474060058594,298.56158198863704,0.0004295304461265914,597.1223049163818,5.237007141113281,0.0033299644164799247,238.0,62.0,0.7933333333333333,1.0,0.0
2000,8.836528453532399,129.57116127930615,134.9700927734375,277.59219084207143,-0.000780959686380811,555.1859436035156,5.201819002628326,0.0015703999124241363,242.0,45.0,0.8432055749128919,1.0,0.0
