upd,R,ret,val,loss,pg,vf,ent,kl,cap,br,cap_rate,nt,coll
0,2.6270287342813523,28.55486594335638,0.015197919681668282,471.5740413846943,0.004657763478462584,943.1387672424316,4.376513183116913,0.01930035992700141,117.0,61.0,0.6573033707865169,0.0,0.0
5,3.5402463876554413,28.55966429035087,1.352982521057129,505.02064436042565,0.003016644361196086,1010.0352554321289,3.9479310661554337,0.0053386580548249185,143.0,120.0,0.5437262357414449,2.0,0.0
10,2.805748824211025,25.3155144600755,2.457181692123413,548.0513764209172,0.0036507434269879013,1096.0954513549805,3.899920240044594,0.006810017505358701,135.0,116.0,0.5378486055776892,0.0,0.0
15,3.6018958333410622,26.820113228000906,3.1956424713134766,472.96328755121795,0.0011140893038827926,945.9243469238281,4.084880575537682,0.008023193582630483,146.0,108.0,0.5748031496062992,0.0,0.0
20,2.6951251382430703,23.540322792080843,4.184200763702393,452.50944881059695,-0.0014516868395730853,905.021800994873,3.9214967489242554,0.0014050462978048017,134.0,164.0,0.44966442953020136,2.0,0.0
25,2.599157241345768,18.75714264066832,5.2283830642700195,286.7429895080277,-0.0005722366622649133,573.4871234893799,3.857348293066025,0.0017337605218017416,127.0,133.0,0.48846153846153845,0.0,0.0
30,3.1211548621013385,28.933285690426573,6.507794380187988,511.92423857838367,0.000772849623899674,1023.8469314575195,3.938754051923752,0.0011259068705840036,141.0,117.0,0.5465116279069767,1.0,0.0
35,2.2746070342442133,20.668804351659624,7.294921875,359.285399249522,-0.0006648984272032976,718.5721282958984,4.025891095399857,0.0030170445397743606,115.0,130.0,0.46938775510204084,1.0,0.0
40,3.949010078795236,31.09865812313967,8.4212007522583,622.7172832560609,-0.0014667439390905201,1245.4375,3.85915070772171,0.0020252930510196165,169.0,117.0,0.5909090909090909,0.0,0.0
45,3.5141477961367746,28.13053170373089,9.210378646850586,418.73211108890246,-0.001260645716683939,837.4667434692383,3.73282790184021,0.004446857315997477,154.0,126.0,0.55,1.0,0.0
50,3.7808749565797726,31.12445429321986,10.65656852722168,407.502255255662,-0.0017349176778225228,815.0079803466797,3.660657212138176,0.0011723417728717322,169.0,123.0,0.5787671232876712,2.0,1.0
55,2.0048928043074827,26.945835235511108,14.154581069946289,307.3113818309175,-0.0008721211088413838,614.6245079040527,3.9001678228378296,-0.00043673749564732134,120.0,123.0,0.49382716049382713,0.0,0.0
60,3.1723196790771553,32.1485649172687,14.048410415649414,443.7760065929324,-0.0004120929806958884,887.5528373718262,3.705603301525116,0.0007670883042010246,150.0,138.0,0.5208333333333334,3.0,0.0
65,2.850092613128032,31.699973254179035,15.311315536499023,374.0010081922519,0.0006744062411598861,748.0006675720215,3.9258581399917603,0.0005487359489961818,138.0,115.0,0.5454545454545454,0.0,0.0
70,2.6345378531294696,25.386259038438517,16.1072940826416,254.13616112264572,-0.0004984995466656983,508.27331924438477,3.718577429652214,0.0007377842938467438,135.0,152.0,0.47038327526132406,2.0,0.0
75,1.5359967032038362,23.313762863818653,18.669445037841797,210.4507378981798,-0.0022402359754778445,420.90595626831055,3.714492619037628,0.0013354471334992013,107.0,144.0,0.4262948207171315,1.0,0.0
80,3.192784064686016,34.990010410457316,20.467561721801758,302.4184255353466,-0.00025751671637408435,604.837366104126,3.8652468770742416,0.00021699604440073017,148.0,111.0,0.5714285714285714,2.0,0.0
85,2.113130164752988,28.85759311351603,21.098892211914062,239.2750894298224,-0.0010917911858996376,478.5523624420166,4.1008312702178955,-6.99983238519053e-05,132.0,124.0,0.515625,1.0,1.0
90,3.4296019348730598,36.55904872063367,22.906328201293945,248.57953957587597,-0.0036551567900460213,497.16638946533203,3.8553772568702698,2.3391740796796512e-05,148.0,120.0,0.5522388059701493,2.0,0.0
95,2.7694684537045537,32.069647495825166,23.35257339477539,134.42592795976452,-0.0004960667247360107,268.8528480529785,3.769824504852295,0.0005088206607553047,132.0,138.0,0.4888888888888889,0.0,0.0
100,3.2790927961746688,39.81058639066232,24.662784576416016,414.91102439528913,-0.001128848729422316,829.8243064880371,3.7278196066617966,0.001467491209950822,151.0,156.0,0.49185667752442996,2.0,0.0
105,2.2719411141167214,33.30736380351574,25.663238525390625,315.4292458908167,2.5691231712698936e-05,630.8584403991699,3.846049591898918,0.0009789826026462833,124.0,135.0,0.47876447876447875,4.0,0.0
110,3.017232689027577,33.50222451864491,25.186229705810547,241.2435172294936,0.00022537463519256562,482.4865837097168,3.771697759628296,0.00043137119655511924,148.0,127.0,0.5381818181818182,3.0,1.0
115,3.160734109642343,40.85698544464231,30.87786102294922,267.57185599257355,9.295393829233944e-05,535.1435260772705,3.9608925133943558,0.0004976496884410153,146.0,98.0,0.5983606557377049,0.0,0.0
120,2.527521550445046,37.92845049710155,31.885574340820312,217.86772966053104,-0.0013861689367331564,435.73823165893555,4.0395374447107315,-0.00037905897579548764,128.0,128.0,0.5,0.0,0.0
125,3.760832731709174,42.071024873287314,32.76717758178711,271.62565626551077,-0.0006950909955776297,543.2527027130127,3.9043137431144714,0.0021646170680469368,161.0,108.0,0.5985130111524164,2.0,0.0
130,2.7312947121366156,42.66390812823239,33.83517074584961,221.75240562006366,-0.0009341473923996091,443.5066795349121,4.017527163028717,5.641254210786428e-05,127.0,105.0,0.5474137931034483,0.0,0.0
135,2.861916016876684,37.20651842711002,32.06467056274414,208.41745862985408,-0.0005196568890823983,416.8359565734863,3.788393124938011,0.00044087424657845986,147.0,122.0,0.5464684014869888,2.0,0.0
140,3.3234368696533023,37.90520780259188,31.678237915039062,282.08433444728144,-0.0007266260217875242,564.1701221466064,3.752487361431122,0.001990193531355544,151.0,124.0,0.5490909090909091,2.0,0.0
145,4.126927905649665,45.312163207415935,34.06517028808594,370.65236694630585,-0.0006310242752078921,741.3059959411621,3.893637925386429,0.0001941375357148445,164.0,118.0,0.5815602836879432,1.0,0.0
150,2.8814161355379535,40.19507714661471,32.14124298095703,228.25510597353787,-0.001570700351294363,456.5133533477783,3.7753123193979263,-0.0007806661078859634,143.0,120.0,0.5437262357414449,4.0,2.0
155,2.5016123828157237,36.671772572559206,31.76651382446289,203.45357094497012,-0.00021018295956309885,406.9075622558594,3.82049261033535,0.004073775326105533,129.0,126.0,0.5058823529411764,1.0,0.0
160,4.061174295883406,45.29942859716405,32.531166076660156,294.1885995552875,-0.0017538382671773434,588.3807067871094,3.617416962981224,0.0021814339736465627,169.0,105.0,0.6167883211678832,0.0,0.0
165,3.418114343516807,41.991972934516824,34.80719757080078,244.80010734524694,-0.004292145109502599,489.6087989807129,3.7884691804647446,0.0009846313441812526,155.0,120.0,0.5636363636363636,3.0,0.0
170,3.53296103543741,46.33936744531012,41.836158752441406,182.73208828445058,-0.0016539526404812932,365.46748447418213,3.611463785171509,0.0003619176854954276,149.0,139.0,0.5173611111111112,0.0,0.0
175,2.035953961909136,35.29967154144609,42.152259826660156,317.5697360165941,0.000756753288442269,635.1379585266113,3.8044466972351074,0.0002880806609937281,124.0,128.0,0.49206349206349204,0.0,0.0
180,3.1943984547422644,49.084995086365645,46.555198669433594,295.00642734854773,-0.0005411496822489426,590.01393699646,3.95698618888855,0.0014169821870382293,148.0,98.0,0.6016260162601627,1.0,0.0
185,2.856506802338009,48.49315780862713,46.73845672607422,194.20303127439183,-0.0008023056252568495,388.4076671600342,3.912750244140625,-0.0001943529769050656,133.0,115.0,0.5362903225806451,2.0,1.0
190,2.158688243663995,32.958861522749885,39.137454986572266,208.04108598758467,-0.002915591700002551,416.08800315856934,3.8722264915704727,0.0008735888599744612,120.0,146.0,0.45112781954887216,4.0,0.0
195,2.421509154042103,34.4853939556975,41.375953674316406,201.5580274103704,-0.0011604787287069485,403.11837577819824,3.9197145104408264,0.004113888751817285,128.0,116.0,0.5245901639344263,3.0,0.0
200,2.7864393419055866,41.498114718665605,36.69249725341797,176.49850569377304,-0.0019072472059633583,353.000825881958,4.0780587792396545,0.00112443928810535,131.0,106.0,0.5527426160337553,3.0,0.0
205,4.192942198807101,52.154899248647126,38.8257942199707,288.2813713332871,-0.00022580416407436132,576.5631942749023,4.1293043196201324,0.000354630040419579,168.0,98.0,0.631578947368421,1.0,0.0
210,3.546744388453983,50.64056088571341,44.97023010253906,241.71720735466806,0.0002483550342731178,483.4339179992676,3.7987034916877747,0.0012231688374413352,144.0,105.0,0.5783132530120482,3.0,0.0
215,2.44419825948329,41.902038073684224,42.547607421875,193.89317436073907,-0.0013959899079054594,387.78914070129395,4.031039208173752,0.00040910541065386496,128.0,125.0,0.5059288537549407,5.0,0.0
220,3.9650416991641286,52.14409163300536,46.80254364013672,373.4013874051161,-0.0012405398301780224,746.8052558898926,3.8375704139471054,0.0011864730217894248,173.0,110.0,0.6113074204946997,4.0,1.0
225,3.4176513495055185,50.50272549762588,48.306819915771484,228.18580597369873,-0.0026868012646446005,456.37698554992676,3.861930415034294,0.001635911297853454,142.0,106.0,0.5725806451612904,1.0,0.0
230,2.825050663027569,41.95349647032612,37.652244567871094,187.63200654051616,0.00022734663798473775,375.26355838775635,3.8428735584020615,0.009514282917734818,147.0,117.0,0.5568181818181818,1.0,0.0
235,4.016325389587348,47.72022454542761,47.168521881103516,181.12460388143518,0.0003363033101777546,362.24853515625,3.65965972840786,3.213358286302537e-05,161.0,119.0,0.575,2.0,0.0
240,3.144898010948018,48.34331602333471,48.47970199584961,227.87893174693454,-0.0026734013808891177,455.76321029663086,3.75013467669487,0.003359026711223123,144.0,128.0,0.5294117647058824,0.0,0.0
245,3.77950298471138,56.665733052961016,54.69000244140625,231.0789759472973,-0.0015437289112014696,462.161039352417,3.8167818933725357,0.0020868136180069996,152.0,114.0,0.5714285714285714,0.0,0.0
250,3.6564746562330015,46.31272595058073,44.073631286621094,195.93874970375327,-0.002791014325339347,391.8830814361572,3.8502416759729385,0.01102624780514816,160.0,98.0,0.6201550387596899,2.0,0.0
255,2.6009241033818387,45.85388951024409,50.54573059082031,241.14504056122678,-0.0001868710241978988,482.29045486450195,3.791825443506241,0.0010585021254314597,135.0,148.0,0.47703180212014135,2.0,0.0
260,2.576993462500701,43.04920429868967,46.14015197753906,192.60455776314484,-0.00404285331023857,385.21720123291016,3.8856291025877,0.008077638733084314,141.0,142.0,0.49823321554770317,0.0,1.0
265,2.3444355301511557,40.931904461556954,44.592445373535156,201.07696014817338,-0.0005640370072796941,402.1550483703613,3.993990793824196,0.010052460384031292,129.0,126.0,0.5058823529411764,2.0,1.0
270,0.8075526024785522,29.356653287047298,39.5168571472168,234.79262997004116,-0.0022289624539553188,469.58971786499023,4.130544453859329,0.002524265537431347,103.0,156.0,0.39768339768339767,2.0,2.0
275,3.504060114599932,47.80364245432922,49.999549865722656,294.51961820942233,-0.0019376911513973027,589.0431118011475,4.013363569974899,0.009104260923777474,148.0,122.0,0.5481481481481482,4.0,0.0
280,2.703053030974589,53.79134360381107,52.74419403076172,183.76011425831166,-0.0005897822156839538,367.5214080810547,4.362711280584335,0.002857543505342619,132.0,114.0,0.5365853658536586,0.0,0.0
285,2.362312107750198,49.434258440994306,50.08304977416992,233.0111833923729,-0.005743373068980873,466.0338535308838,4.406867116689682,-0.0014092696492298273,121.0,105.0,0.5353982300884956,1.0,0.0
290,2.854740840956952,41.62760679071879,39.917213439941406,171.65110608004034,-0.00319460965692997,343.30860137939453,4.356871873140335,0.007187060145952273,146.0,119.0,0.5509433962264151,2.0,0.0
295,3.196473099833285,46.33126531639083,51.14503860473633,291.549513266325,-0.000353410005573096,583.0997333526611,4.197487369179726,0.000287197587567789,150.0,136.0,0.5244755244755245,2.0,0.0
300,3.157125792718464,44.565366611348665,44.79298782348633,280.6000384025392,0.0016487769898958504,561.1967792510986,4.29746088385582,0.010971267191052902,156.0,141.0,0.5252525252525253,3.0,0.0
305,2.7319791410017262,46.99270878535661,52.450008392333984,206.3459538554962,-0.0028944873993168585,412.697696685791,4.260191470384598,0.004559635837267706,137.0,132.0,0.5092936802973977,1.0,0.0
310,4.74889171722074,57.29185395231863,52.97002410888672,246.10591347055743,7.946329424157739e-05,492.21166801452637,4.248805195093155,0.0004361605324447737,179.0,96.0,0.6509090909090909,1.0,0.0
315,4.226619569076087,62.16812327119648,59.225318908691406,208.61540404213156,8.192909444915131e-05,417.2306442260742,4.37280935049057,0.0003770926368815708,166.0,114.0,0.5928571428571429,0.0,0.0
320,3.476796848557738,51.290977380072576,47.162681579589844,167.30684279603884,-0.0008182604797184467,334.6153221130371,4.1889806389808655,0.0011707880985341035,157.0,124.0,0.5587188612099644,0.0,0.0
325,3.4670957175206154,54.35625171973224,54.442935943603516,261.6604372311849,-0.0018962572794407606,523.3246669769287,4.387705862522125,0.00023677684339418192,160.0,109.0,0.5947955390334573,1.0,0.0
330,3.4414904753292808,55.28959681139226,55.42235565185547,151.00555727465326,-0.0027778388721344527,302.0166702270508,4.350787550210953,0.0016457963982929869,159.0,125.0,0.5598591549295775,1.0,0.0
335,3.394223221738515,57.09788375148816,59.00522232055664,237.903302735358,-0.0020317372982390225,475.8106689453125,4.1891515254974365,-0.0006311715133051621,156.0,118.0,0.5693430656934306,1.0,0.0
340,2.3722243817611166,42.61111401537219,47.19226837158203,179.29878595029004,-0.0015079721342772245,358.60058784484863,4.313072174787521,0.0003413432259549154,136.0,129.0,0.5132075471698113,1.0,0.0
345,1.818188077123561,50.604883060215286,48.904327392578125,194.45647471485427,-0.0023561185807920992,388.9176616668701,4.423514306545258,0.0007860806331336789,118.0,148.0,0.44360902255639095,1.0,0.0
350,3.3542624142246575,51.801628265366034,49.503807067871094,182.14274192845187,-0.0024635692898300476,364.2904109954834,4.445553958415985,0.0016854817622515839,154.0,124.0,0.5539568345323741,1.0,0.0
355,3.100471053565813,45.430636789613494,46.091651916503906,223.0626966341515,-0.002404989383649081,446.1302032470703,4.2767080664634705,0.0020585676452355983,151.0,121.0,0.5551470588235294,1.0,0.0
360,2.0868812374821784,38.233765780997125,47.209381103515625,267.83410207676934,-0.002152996778022498,535.6725101470947,4.4526137709617615,0.0007572026515845209,129.0,147.0,0.4673913043478261,1.0,0.0
365,4.496398535641607,55.70068981801104,49.42347717285156,194.5563230996995,-0.005207967195019592,389.12306213378906,4.430201470851898,0.0043602666721653804,176.0,91.0,0.6591760299625468,1.0,0.0
370,2.868500295282566,54.34198460739671,56.775028228759766,231.5128383799747,0.0010423823550809175,463.02359199523926,4.315472185611725,0.00045738166318187723,136.0,115.0,0.5418326693227091,3.0,0.0
375,3.96681335439043,57.85870601538085,50.55439758300781,172.36032532033278,-0.002163426310289651,344.72497749328613,4.399648278951645,-0.0004697942715665704,168.0,122.0,0.5793103448275863,1.0,0.0
380,3.564278764643978,62.54956355098982,61.10725784301758,318.374994954509,-0.0007126718337531202,636.7514152526855,4.453181713819504,0.0026593586408125702,154.0,107.0,0.5900383141762452,1.0,0.0
385,3.1039160928335665,55.63932592962992,56.55089569091797,211.32220671675168,-0.0003850648645311594,422.6451835632324,4.505618900060654,0.001811982463550521,154.0,111.0,0.5811320754716981,1.0,0.0
390,2.5084188091498385,54.90017203481154,54.703125,189.72346580325393,-0.003275987517554313,379.45348358154297,4.650282174348831,0.0036994708789279684,129.0,115.0,0.5286885245901639,1.0,1.0
395,4.103956638551083,62.59084960234073,56.32891082763672,240.62384214589838,-0.0009861927246674895,481.2496566772461,4.288182556629181,0.009023319849575273,165.0,100.0,0.6226415094339622,1.0,0.0
400,2.968488071911066,53.37066029304576,49.37998962402344,142.3681419485947,-0.0037314301589503884,284.7437467575073,4.5400000512599945,0.0034151986528740963,144.0,100.0,0.5901639344262295,0.0,0.0
405,4.439843540276124,56.512432969586484,51.82698059082031,238.08404150328715,-0.0014735189906787127,476.17103004455566,4.661328464746475,0.004522957859080634,171.0,102.0,0.6263736263736264,3.0,1.0
410,4.462215362946861,63.15158855314327,55.74012756347656,169.91296480651363,0.0005974626110401005,339.8247346878052,4.524601012468338,0.0022794862097725854,175.0,107.0,0.6205673758865248,1.0,0.0
415,2.726444343842998,45.720666565533904,41.574005126953125,237.20649602496997,-0.0005628815852105618,474.41411781311035,4.7490522265434265,0.003636860848928336,149.0,142.0,0.5120274914089347,1.0,0.0
420,4.812449425838963,60.935393559678246,57.2015266418457,203.20994018248894,-0.0005672103943652473,406.4210147857666,4.599656194448471,0.005072459625353076,187.0,122.0,0.6051779935275081,1.0,0.0
